RowID;Data;Id;Ambiente;Nome_Rota;No Answer;Failed;Answered;Busy;Total;% No Answer;% Failed;% Answered;% Busy;
227;2020-04-07T03:00:00.000Z;65;4;EBS 2 - 61029;22223;7163;1429;0;30815;72%;23%;5%;0%
228;2020-04-07T03:00:00.000Z;66;4;EBS 4 - 61027;630;377;61;0;1068;59%;35%;6%;0%
229;2020-04-07T03:00:00.000Z;67;4;EBS 5 - 51748;0;106919;0;0;106919;0%;100%;0%;0%
230;2020-04-07T03:00:00.000Z;68;4;EBS 6 - 51723;999;1102;189;0;2290;44%;48%;8%;0%
231;2020-04-07T03:00:00.000Z;69;4;EBS 7 - 60188;2079;1775;330;0;4184;50%;42%;8%;0%
232;2020-04-07T03:00:00.000Z;72;4;EBS 9 - 44679;10915;2721;785;0;14421;76%;19%;5%;0%
233;2020-04-07T03:00:00.000Z;73;2;EBS 6 - 60193;9857;4802;471;0;15130;65%;32%;3%;0%
234;2020-04-07T03:00:00.000Z;80;1;EBS 4 - 38006;1088;7086;644;0;8818;12%;80%;7%;0%
235;2020-04-07T03:00:00.000Z;100;1;EBS 1 - 58073;1373;6486;760;0;8619;16%;75%;9%;0%
236;2020-04-07T03:00:00.000Z;106;2;KMG Ypy ITX - Movel;1614;3238;213;25;5090;32%;64%;4%;0%
237;2020-04-07T03:00:00.000Z;108;1;EBS 0 - 75104;846;14786;725;6;16363;5%;90%;4%;0%
238;2020-04-07T03:00:00.000Z;111;2;Ypy ITX - Movel;126;86;294;3;509;25%;17%;58%;1%
239;2020-04-07T03:00:00.000Z;112;2;Supernova Telecom - Movel;1294;174;774;37;2279;57%;8%;34%;2%
240;2020-04-07T03:00:00.000Z;122;2;Ypy ITX - Fixo;3659;987;1181;101;5928;62%;17%;20%;2%
241;2020-04-07T03:00:00.000Z;124;2;KMG Ypy ITX - Fixo;1074;1093;225;53;2445;44%;45%;9%;2%
242;2020-04-07T03:00:00.000Z;125;2;KMG TenTec ITX - Movel;974;2373;275;16;3638;27%;65%;8%;0%
243;2020-04-07T03:00:00.000Z;126;1;EBS 2 - 48215;7502;8692;378;0;16572;45%;52%;2%;0%
244;2020-04-07T03:00:00.000Z;138;2;KMG Baldussi ITX - Movel;18421;30583;3092;329;52425;35%;58%;6%;1%
245;2020-04-07T03:00:00.000Z;139;1;KMG Ypy ITX - Movel;7332;16102;1398;153;24985;29%;64%;6%;1%
246;2020-04-07T03:00:00.000Z;140;2;Baldussi ITX - Movel;176;110;1350;19;1655;11%;7%;82%;1%
247;2020-04-07T03:00:00.000Z;140;1;Ypy ITX - Movel;17334;7887;18881;185;44287;39%;18%;43%;0%
248;2020-04-07T03:00:00.000Z;149;2;EBS 7 - 60194;0;5869;0;0;5869;0%;100%;0%;0%
249;2020-04-07T03:00:00.000Z;153;1;KMG Ypy ITX - Fixo;4350;4590;924;199;10063;43%;46%;9%;2%
250;2020-04-07T03:00:00.000Z;154;1;Ypy ITX - Fixo;969;398;406;23;1796;54%;22%;23%;1%
251;2020-04-07T03:00:00.000Z;161;1;KMG TenTec ITX - Movel;734;6144;743;38;7659;10%;80%;10%;0%
252;2020-04-08T03:00:00.000Z;12;4;EBS 1 - 61286;3878;2634;540;0;7052;55%;37%;8%;0%
253;2020-04-08T03:00:00.000Z;22;2;EBS 0 - 108406;9599;5692;1007;0;16298;59%;35%;6%;0%
254;2020-04-08T03:00:00.000Z;24;2;EBS 2 - 111848;9771;5678;975;0;16424;59%;35%;6%;0%
255;2020-04-08T03:00:00.000Z;25;2;EBS 5 - 59329;17826;8207;869;6;26908;66%;31%;3%;0%
256;2020-04-08T03:00:00.000Z;27;4;KMG Ypy ITX - Fixo;8077;7527;1740;327;17671;46%;43%;10%;2%
257;2020-04-08T03:00:00.000Z;28;4;Ypy ITX - Fixo;8239;5212;3190;319;16960;49%;31%;19%;2%
258;2020-04-08T03:00:00.000Z;36;1;EBS 3 - 60205;4513;5280;363;0;10156;44%;52%;4%;0%
259;2020-04-08T03:00:00.000Z;38;4;KMG - TenTec ITX Movel;17585;49117;4313;233;71248;25%;69%;6%;0%
260;2020-04-08T03:00:00.000Z;39;4;TenTec ITX Movel;20;11;149;0;180;11%;6%;83%;0%
261;2020-04-08T03:00:00.000Z;41;4;EBS 3 - 38482;15296;4991;1350;0;21637;71%;23%;6%;0%
262;2020-04-08T03:00:00.000Z;47;4;Baldussi ITX - Movel;153;41;1171;18;1383;11%;3%;85%;1%
263;2020-04-08T03:00:00.000Z;47;1;EBS 11 - 44537;3;12687;0;0;12690;0%;100%;0%;0%
264;2020-04-08T03:00:00.000Z;51;2;EBS 3 - 51747;6025;9268;1139;28;16460;37%;56%;7%;0%
265;2020-04-08T03:00:00.000Z;56;2;EBS 1 - 108386;9808;2306;243;0;12357;79%;19%;2%;0%
266;2020-04-08T03:00:00.000Z;59;1;EBS 13 - 67419;4898;3911;351;0;9160;53%;43%;4%;0%
267;2020-04-08T03:00:00.000Z;65;4;EBS 2 - 61029;23842;8630;1530;0;34002;70%;25%;4%;0%
268;2020-04-08T03:00:00.000Z;66;4;EBS 4 - 61027;626;347;77;0;1050;60%;33%;7%;0%
269;2020-04-08T03:00:00.000Z;67;4;EBS 5 - 51748;469;492;96;0;1057;44%;47%;9%;0%
270;2020-04-08T03:00:00.000Z;68;4;EBS 6 - 51723;4809;6856;1212;0;12877;37%;53%;9%;0%
271;2020-04-08T03:00:00.000Z;69;4;EBS 7 - 60188;13010;23628;1900;1;38539;34%;61%;5%;0%
272;2020-04-08T03:00:00.000Z;72;4;EBS 9 - 44679;3421;1203;251;0;4875;70%;25%;5%;0%
273;2020-04-08T03:00:00.000Z;73;2;EBS 6 - 60193;17394;8160;854;0;26408;66%;31%;3%;0%
274;2020-04-08T03:00:00.000Z;80;1;EBS 4 - 38006;933;5684;334;0;6951;13%;82%;5%;0%
275;2020-04-08T03:00:00.000Z;100;1;EBS 1 - 58073;837;5291;524;0;6652;13%;80%;8%;0%
276;2020-04-08T03:00:00.000Z;106;2;KMG Ypy ITX - Movel;2494;5606;421;35;8556;29%;66%;5%;0%
277;2020-04-08T03:00:00.000Z;108;1;EBS 0 - 75104;0;10815;0;0;10815;0%;100%;0%;0%
278;2020-04-08T03:00:00.000Z;111;2;Ypy ITX - Movel;368;127;794;6;1295;28%;10%;61%;0%
279;2020-04-08T03:00:00.000Z;112;2;Supernova Telecom - Movel;496;153;665;9;1323;37%;12%;50%;1%
280;2020-04-08T03:00:00.000Z;122;2;Ypy ITX - Fixo;1411;315;1389;56;3171;44%;10%;44%;2%
281;2020-04-08T03:00:00.000Z;124;2;KMG Ypy ITX - Fixo;3692;3562;821;152;8227;45%;43%;10%;2%
282;2020-04-08T03:00:00.000Z;125;2;KMG TenTec ITX - Movel;1023;2587;309;27;3946;26%;66%;8%;1%
283;2020-04-08T03:00:00.000Z;130;2;TenTec ITX Movel;8;2;42;0;52;15%;4%;81%;0%
284;2020-04-08T03:00:00.000Z;138;2;KMG Baldussi ITX - Movel;24965;48309;5716;483;79473;31%;61%;7%;1%
285;2020-04-08T03:00:00.000Z;139;1;KMG Ypy ITX - Movel;4389;9663;1078;59;15189;29%;64%;7%;0%
286;2020-04-08T03:00:00.000Z;140;2;Baldussi ITX - Movel;277;195;1296;26;1794;15%;11%;72%;1%
287;2020-04-08T03:00:00.000Z;140;1;Ypy ITX - Movel;133;0;692;11;836;16%;0%;83%;1%
288;2020-04-08T03:00:00.000Z;153;1;KMG Ypy ITX - Fixo;4756;6621;955;212;12544;38%;53%;8%;2%
289;2020-04-08T03:00:00.000Z;154;1;Ypy ITX - Fixo;1054;376;1361;29;2820;37%;13%;48%;1%
290;2020-04-08T03:00:00.000Z;161;1;KMG TenTec ITX - Movel;298;2639;195;8;3140;9%;84%;6%;0%
291;2020-04-09T03:00:00.000Z;12;4;EBS 1 - 61286;29566;11779;1729;0;43074;69%;27%;4%;0%
292;2020-04-09T03:00:00.000Z;16;4;Supernova Telecom - Movel;45;0;1;0;46;98%;0%;2%;0%
293;2020-04-09T03:00:00.000Z;22;2;EBS 0 - 108406;9935;5694;942;0;16571;60%;34%;6%;0%
294;2020-04-09T03:00:00.000Z;24;2;EBS 2 - 111848;9596;5912;877;0;16385;59%;36%;5%;0%
295;2020-04-09T03:00:00.000Z;25;2;EBS 5 - 59329;15693;8581;855;4;25133;62%;34%;3%;0%
296;2020-04-09T03:00:00.000Z;27;4;KMG Ypy ITX - Fixo;7970;5090;1139;205;14404;55%;35%;8%;1%
297;2020-04-09T03:00:00.000Z;28;4;Ypy ITX - Fixo;8093;4108;3310;287;15798;51%;26%;21%;2%
298;2020-04-09T03:00:00.000Z;36;1;EBS 3 - 60205;6781;5028;424;0;12233;55%;41%;3%;0%
299;2020-04-09T03:00:00.000Z;38;4;KMG - TenTec ITX Movel;26478;61228;5184;488;93378;28%;66%;6%;1%
300;2020-04-09T03:00:00.000Z;39;4;TenTec ITX Movel;215;102;898;9;1224;18%;8%;73%;1%
301;2020-04-09T03:00:00.000Z;41;4;EBS 3 - 38482;5612;1734;311;0;7657;73%;23%;4%;0%
302;2020-04-09T03:00:00.000Z;47;4;Baldussi ITX - Movel;117;6;839;18;980;12%;1%;86%;2%
303;2020-04-09T03:00:00.000Z;47;1;EBS 11 - 44537;768;1790;122;0;2680;29%;67%;5%;0%
304;2020-04-09T03:00:00.000Z;51;2;EBS 3 - 51747;6810;8564;1129;0;16503;41%;52%;7%;0%
305;2020-04-09T03:00:00.000Z;59;1;EBS 13 - 67419;6638;3385;390;0;10413;64%;33%;4%;0%
306;2020-04-09T03:00:00.000Z;65;4;EBS 2 - 61029;25139;12983;1471;0;39593;63%;33%;4%;0%
307;2020-04-09T03:00:00.000Z;66;4;EBS 4 - 61027;5649;3155;568;0;9372;60%;34%;6%;0%
308;2020-04-09T03:00:00.000Z;68;4;EBS 6 - 51723;5579;6342;1215;0;13136;42%;48%;9%;0%
309;2020-04-09T03:00:00.000Z;69;4;EBS 7 - 60188;9851;12604;1311;0;23766;41%;53%;6%;0%
310;2020-04-09T03:00:00.000Z;72;4;EBS 9 - 44679;23283;6497;1292;0;31072;75%;21%;4%;0%
311;2020-04-09T03:00:00.000Z;73;2;EBS 6 - 60193;15677;8210;794;0;24681;64%;33%;3%;0%
312;2020-04-09T03:00:00.000Z;74;4;Supernova B.Tarif - Movel;4;0;0;0;4;100%;0%;0%;0%
313;2020-04-09T03:00:00.000Z;80;1;EBS 4 - 38006;2318;5347;337;0;8002;29%;67%;4%;0%
314;2020-04-09T03:00:00.000Z;100;1;EBS 1 - 58073;1765;4550;399;0;6714;26%;68%;6%;0%
315;2020-04-09T03:00:00.000Z;106;2;KMG Ypy ITX - Movel;2042;4518;320;46;6926;29%;65%;5%;1%
316;2020-04-09T03:00:00.000Z;111;2;Ypy ITX - Movel;188;96;489;13;786;24%;12%;62%;2%
317;2020-04-09T03:00:00.000Z;112;2;Supernova Telecom - Movel;64;21;76;2;163;39%;13%;47%;1%
318;2020-04-09T03:00:00.000Z;122;2;Ypy ITX - Fixo;3002;781;2434;108;6325;47%;12%;38%;2%
319;2020-04-09T03:00:00.000Z;124;2;KMG Ypy ITX - Fixo;7557;6507;1246;265;15575;49%;42%;8%;2%
320;2020-04-09T03:00:00.000Z;125;2;KMG TenTec ITX - Movel;1029;2120;206;32;3387;30%;63%;6%;1%
321;2020-04-09T03:00:00.000Z;138;2;KMG Baldussi ITX - Movel;21994;28087;4325;445;54851;40%;51%;8%;1%
322;2020-04-09T03:00:00.000Z;139;1;KMG Ypy ITX - Movel;3223;8340;833;68;12464;26%;67%;7%;1%
323;2020-04-09T03:00:00.000Z;140;2;Baldussi ITX - Movel;85;49;774;8;916;9%;5%;84%;1%
324;2020-04-09T03:00:00.000Z;140;1;Ypy ITX - Movel;99;0;752;6;857;12%;0%;88%;1%
325;2020-04-09T03:00:00.000Z;149;2;EBS 7 - 60194;1700;2612;245;0;4557;37%;57%;5%;0%
326;2020-04-09T03:00:00.000Z;153;1;KMG Ypy ITX - Fixo;2564;2949;487;121;6121;42%;48%;8%;2%
327;2020-04-09T03:00:00.000Z;154;1;Ypy ITX - Fixo;1196;461;831;32;2520;47%;18%;33%;1%
328;2020-04-09T03:00:00.000Z;161;1;KMG TenTec ITX - Movel;15;137;16;0;168;9%;82%;10%;0%
329;2020-04-10T03:00:00.000Z;22;2;EBS 0 - 108406;2415;726;138;0;3279;74%;22%;4%;0%
330;2020-04-10T03:00:00.000Z;24;2;EBS 2 - 111848;1964;593;120;0;2677;73%;22%;4%;0%
331;2020-04-10T03:00:00.000Z;25;2;EBS 5 - 59329;1743;1179;87;0;3009;58%;39%;3%;0%
332;2020-04-10T03:00:00.000Z;27;4;KMG Ypy ITX - Fixo;155;160;22;9;346;45%;46%;6%;3%
333;2020-04-10T03:00:00.000Z;28;4;Ypy ITX - Fixo;3048;1989;2293;60;7390;41%;27%;31%;1%
334;2020-04-10T03:00:00.000Z;36;1;EBS 4 - 60205;0;1;0;0;1;0%;100%;0%;0%
335;2020-04-10T03:00:00.000Z;38;4;KMG - TenTec ITX Movel;17;53;6;0;76;22%;70%;8%;0%
336;2020-04-10T03:00:00.000Z;41;4;EBS 3 - 38482;10179;4455;1453;0;16087;63%;28%;9%;0%
337;2020-04-10T03:00:00.000Z;51;2;EBS 3 - 51747;1353;1450;131;0;2934;46%;49%;4%;0%
338;2020-04-10T03:00:00.000Z;65;4;EBS 2 - 61029;125;123;18;0;266;47%;46%;7%;0%
339;2020-04-10T03:00:00.000Z;73;2;EBS 6 - 60193;2437;1273;118;0;3828;64%;33%;3%;0%
340;2020-04-10T03:00:00.000Z;80;1;EBS 1 - 38006;0;10;0;0;10;0%;100%;0%;0%
341;2020-04-10T03:00:00.000Z;106;2;KMG Ypy ITX - Movel;89;229;20;2;340;26%;67%;6%;1%
342;2020-04-10T03:00:00.000Z;122;2;Ypy ITX - Fixo;4869;1310;797;48;7024;69%;19%;11%;1%
343;2020-04-10T03:00:00.000Z;124;2;KMG Ypy ITX - Fixo;1044;1076;189;41;2350;44%;46%;8%;2%
344;2020-04-10T03:00:00.000Z;125;2;KMG TenTec ITX - Movel;1046;2386;242;27;3701;28%;64%;7%;1%
345;2020-04-10T03:00:00.000Z;149;2;EBS 7 - 60194;1002;1551;125;0;2678;37%;58%;5%;0%
346;2020-04-10T03:00:00.000Z;154;1;Ypy ITX - Fixo;0;0;1;0;1;0%;0%;100%;0%
347;2020-04-11T03:00:00.000Z;12;4;EBS 1 - 61286;11971;6777;716;0;19464;62%;35%;4%;0%
348;2020-04-11T03:00:00.000Z;22;2;EBS 0 - 108406;6423;3774;544;0;10741;60%;35%;5%;0%
349;2020-04-11T03:00:00.000Z;24;2;EBS 2 - 111848;6019;3865;559;0;10443;58%;37%;5%;0%
350;2020-04-11T03:00:00.000Z;25;2;EBS 5 - 59329;10399;5510;501;9;16419;63%;34%;3%;0%
351;2020-04-11T03:00:00.000Z;27;4;KMG Ypy ITX - Fixo;453;353;80;14;900;50%;39%;9%;2%
352;2020-04-11T03:00:00.000Z;28;4;Ypy ITX - Fixo;2179;590;1497;51;4317;50%;14%;35%;1%
353;2020-04-11T03:00:00.000Z;36;1;EBS 4 - 60205;315;390;70;0;775;41%;50%;9%;0%
354;2020-04-11T03:00:00.000Z;38;4;KMG - TenTec ITX Movel;7994;15011;1644;151;24800;32%;61%;7%;1%
355;2020-04-11T03:00:00.000Z;39;4;TenTec ITX Movel;1293;836;2407;60;4596;28%;18%;52%;1%
356;2020-04-11T03:00:00.000Z;41;4;EBS 3 - 38482;7661;3132;583;0;11376;67%;28%;5%;0%
357;2020-04-11T03:00:00.000Z;47;4;Baldussi ITX - Movel;31;18;420;12;481;6%;4%;87%;2%
358;2020-04-11T03:00:00.000Z;47;1;EBS 11 - 44537;43;527;70;0;640;7%;82%;11%;0%
359;2020-04-11T03:00:00.000Z;51;2;EBS 3 - 51747;4396;5996;688;0;11080;40%;54%;6%;0%
360;2020-04-11T03:00:00.000Z;59;1;EBS 12 - 67419;471;404;57;0;932;51%;43%;6%;0%
361;2020-04-11T03:00:00.000Z;65;4;EBS 2 - 61029;5835;3222;468;0;9525;61%;34%;5%;0%
362;2020-04-11T03:00:00.000Z;66;4;EBS 4 - 61027;471;523;85;0;1079;44%;48%;8%;0%
363;2020-04-11T03:00:00.000Z;68;4;EBS 5 - 51723;1418;1567;284;0;3269;43%;48%;9%;0%
364;2020-04-11T03:00:00.000Z;69;4;EBS 6 - 60188;3806;4266;707;0;8779;43%;49%;8%;0%
365;2020-04-11T03:00:00.000Z;72;4;EBS 8 - 44679;4267;1575;332;0;6174;69%;26%;5%;0%
366;2020-04-11T03:00:00.000Z;73;2;EBS 6 - 60193;10254;5446;499;0;16199;63%;34%;3%;0%
367;2020-04-11T03:00:00.000Z;80;1;EBS 1 - 38006;28;587;53;0;668;4%;88%;8%;0%
368;2020-04-11T03:00:00.000Z;100;1;EBS 2 - 58073;21;500;65;0;586;4%;85%;11%;0%
369;2020-04-11T03:00:00.000Z;106;2;KMG Ypy ITX - Movel;1696;3425;387;25;5533;31%;62%;7%;0%
370;2020-04-11T03:00:00.000Z;111;2;Ypy ITX - Movel;133;127;183;2;445;30%;29%;41%;0%
371;2020-04-11T03:00:00.000Z;122;2;Ypy ITX - Fixo;1772;655;1115;41;3583;49%;18%;31%;1%
372;2020-04-11T03:00:00.000Z;124;2;KMG Ypy ITX - Fixo;2470;2784;486;101;5841;42%;48%;8%;2%
373;2020-04-11T03:00:00.000Z;125;2;KMG TenTec ITX - Movel;2679;4969;634;48;8330;32%;60%;8%;1%
374;2020-04-11T03:00:00.000Z;138;2;KMG Baldussi ITX - Movel;21826;34480;4605;464;61375;36%;56%;8%;1%
375;2020-04-11T03:00:00.000Z;139;1;KMG Ypy ITX - Movel;1572;4651;604;37;6864;23%;68%;9%;1%
376;2020-04-11T03:00:00.000Z;140;2;Baldussi ITX - Movel;425;535;1232;19;2211;19%;24%;56%;1%
377;2020-04-11T03:00:00.000Z;140;1;Ypy ITX - Movel;49;0;178;3;230;21%;0%;77%;1%
378;2020-04-11T03:00:00.000Z;149;2;EBS 7 - 60194;2486;7538;709;0;10733;23%;70%;7%;0%
379;2020-04-11T03:00:00.000Z;153;1;KMG Ypy ITX - Fixo;849;1388;199;34;2470;34%;56%;8%;1%
380;2020-04-11T03:00:00.000Z;154;1;Ypy ITX - Fixo;2;0;1;0;3;67%;0%;33%;0%
381;2020-04-11T03:00:00.000Z;161;1;KMG TenTec ITX - Movel;14;159;26;0;199;7%;80%;13%;0%
382;2020-04-13T03:00:00.000Z;12;4;EBS 1 - 61286;2432;1961;284;0;4677;52%;42%;6%;0%
383;2020-04-13T03:00:00.000Z;22;2;EBS 0 - 108406;11679;6929;977;0;19585;60%;35%;5%;0%
384;2020-04-13T03:00:00.000Z;24;2;EBS 2 - 111848;11384;6852;1006;0;19242;59%;36%;5%;0%
385;2020-04-13T03:00:00.000Z;25;2;EBS 5 - 59329;20780;9229;945;7;30961;67%;30%;3%;0%
386;2020-04-13T03:00:00.000Z;27;4;KMG Ypy ITX - Fixo;6078;4522;1037;197;11834;51%;38%;9%;2%
387;2020-04-13T03:00:00.000Z;28;4;Ypy ITX - Fixo;8424;3735;2900;268;15327;55%;24%;19%;2%
388;2020-04-13T03:00:00.000Z;36;1;EBS 4 - 60205;11816;9740;572;0;22128;53%;44%;3%;0%
389;2020-04-13T03:00:00.000Z;38;4;KMG - TenTec ITX Movel;20782;57684;5105;453;84024;25%;69%;6%;1%
390;2020-04-13T03:00:00.000Z;39;4;TenTec ITX Movel;75;83;219;4;381;20%;22%;57%;1%
391;2020-04-13T03:00:00.000Z;41;4;EBS 3 - 38482;15770;6085;1508;0;23363;67%;26%;6%;0%
392;2020-04-13T03:00:00.000Z;47;4;Baldussi ITX - Movel;144;77;1130;23;1374;10%;6%;82%;2%
393;2020-04-13T03:00:00.000Z;47;1;EBS 11 - 44537;4252;11812;993;0;17057;25%;69%;6%;0%
394;2020-04-13T03:00:00.000Z;51;2;EBS 3 - 51747;8170;10979;1209;0;20358;40%;54%;6%;0%
395;2020-04-13T03:00:00.000Z;56;2;EBS 1 - 108386;5321;1142;184;0;6647;80%;17%;3%;0%
396;2020-04-13T03:00:00.000Z;59;1;EBS 12 - 67419;9640;5001;594;0;15235;63%;33%;4%;0%
397;2020-04-13T03:00:00.000Z;65;4;EBS 2 - 61029;27581;13130;1551;0;42262;65%;31%;4%;0%
398;2020-04-13T03:00:00.000Z;66;4;EBS 4 - 61027;5055;3489;658;1;9203;55%;38%;7%;0%
399;2020-04-13T03:00:00.000Z;68;4;EBS 5 - 51723;6052;6984;1307;0;14343;42%;49%;9%;0%
400;2020-04-13T03:00:00.000Z;69;4;EBS 6 - 60188;8264;8982;1652;2;18900;44%;48%;9%;0%
401;2020-04-13T03:00:00.000Z;72;4;EBS 8 - 44679;23720;5768;1099;0;30587;78%;19%;4%;0%
402;2020-04-13T03:00:00.000Z;73;2;EBS 6 - 60193;20838;9120;847;0;30805;68%;30%;3%;0%
403;2020-04-13T03:00:00.000Z;80;1;EBS 1 - 38006;2477;7047;762;0;10286;24%;69%;7%;0%
404;2020-04-13T03:00:00.000Z;100;1;EBS 2 - 58073;3379;6460;758;0;10597;32%;61%;7%;0%
405;2020-04-13T03:00:00.000Z;106;2;KMG Ypy ITX - Movel;3420;7223;608;81;11332;30%;64%;5%;1%
406;2020-04-13T03:00:00.000Z;111;2;Ypy ITX - Movel;646;654;1544;21;2865;23%;23%;54%;1%
407;2020-04-13T03:00:00.000Z;112;2;Supernova Telecom - Movel;91;28;112;3;234;39%;12%;48%;1%
408;2020-04-13T03:00:00.000Z;122;2;Ypy ITX - Fixo;2379;554;2742;107;5782;41%;10%;47%;2%
409;2020-04-13T03:00:00.000Z;124;2;KMG Ypy ITX - Fixo;5787;4717;821;197;11522;50%;41%;7%;2%
410;2020-04-13T03:00:00.000Z;125;2;KMG TenTec ITX - Movel;818;2037;219;8;3082;27%;66%;7%;0%
411;2020-04-13T03:00:00.000Z;138;2;KMG Baldussi ITX - Movel;32193;51430;6947;734;91304;35%;56%;8%;1%
412;2020-04-13T03:00:00.000Z;139;1;KMG Ypy ITX - Movel;2258;5826;825;84;8993;25%;65%;9%;1%
413;2020-04-13T03:00:00.000Z;140;2;Baldussi ITX - Movel;850;882;2287;30;4049;21%;22%;56%;1%
414;2020-04-13T03:00:00.000Z;140;1;Ypy ITX - Movel;96;6;933;16;1051;9%;1%;89%;2%
415;2020-04-13T03:00:00.000Z;149;2;EBS 7 - 60194;5331;15461;1131;0;21923;24%;71%;5%;0%
416;2020-04-13T03:00:00.000Z;153;1;KMG Ypy ITX - Fixo;2606;2909;547;112;6174;42%;47%;9%;2%
417;2020-04-13T03:00:00.000Z;154;1;Ypy ITX - Fixo;3357;1817;1024;43;6241;54%;29%;16%;1%
418;2020-04-13T03:00:00.000Z;161;1;KMG TenTec ITX - Movel;36;258;26;1;321;11%;80%;8%;0%
419;2020-04-14T03:00:00.000Z;12;4;EBS 1 - 61286;29367;18157;1503;0;49027;60%;37%;3%;0%
420;2020-04-14T03:00:00.000Z;22;2;EBS 0 - 108406;8982;6295;729;0;16006;56%;39%;5%;0%
421;2020-04-14T03:00:00.000Z;24;2;EBS 2 - 111848;8837;5640;758;0;15235;58%;37%;5%;0%
422;2020-04-14T03:00:00.000Z;25;2;EBS 5 - 59329;15162;21501;388;7;37058;41%;58%;1%;0%
423;2020-04-14T03:00:00.000Z;26;2;EBS 4 - 59675;3767;3175;195;0;7137;53%;44%;3%;0%
424;2020-04-14T03:00:00.000Z;27;4;KMG Ypy ITX - Fixo;6266;3773;847;162;11048;57%;34%;8%;1%
425;2020-04-14T03:00:00.000Z;28;4;Ypy ITX - Fixo;6217;3282;2304;209;12012;52%;27%;19%;2%
426;2020-04-14T03:00:00.000Z;36;1;EBS 4 - 60205;2314;29964;241;0;32519;7%;92%;1%;0%
427;2020-04-14T03:00:00.000Z;38;4;KMG - TenTec ITX Movel;24901;79450;5246;481;110078;23%;72%;5%;0%
428;2020-04-14T03:00:00.000Z;39;4;TenTec ITX Movel;222;107;1277;7;1613;14%;7%;79%;0%
429;2020-04-14T03:00:00.000Z;41;4;EBS 3 - 38482;6734;2324;543;0;9601;70%;24%;6%;0%
430;2020-04-14T03:00:00.000Z;46;4;Baldussi TDM - Fixo;1400;690;476;30;2596;54%;27%;18%;1%
431;2020-04-14T03:00:00.000Z;47;1;EBS 11 - 44537;718;6118;148;0;6984;10%;88%;2%;0%
432;2020-04-14T03:00:00.000Z;47;4;Baldussi ITX - Movel;56;14;870;7;947;6%;1%;92%;1%
433;2020-04-14T03:00:00.000Z;50;4;KMG Baldussi TDM - Fixo;175;201;41;16;433;40%;46%;9%;4%
434;2020-04-14T03:00:00.000Z;51;2;EBS 3 - 51747;6329;8900;958;0;16187;39%;55%;6%;0%
435;2020-04-14T03:00:00.000Z;56;2;EBS 1 - 108386;20274;4497;608;0;25379;80%;18%;2%;0%
436;2020-04-14T03:00:00.000Z;59;1;EBS 12 - 67419;2464;28582;243;0;31289;8%;91%;1%;0%
437;2020-04-14T03:00:00.000Z;65;4;EBS 2 - 61029;25208;9332;1558;0;36098;70%;26%;4%;0%
438;2020-04-14T03:00:00.000Z;66;4;EBS 4 - 61027;3244;2468;442;1;6155;53%;40%;7%;0%
439;2020-04-14T03:00:00.000Z;68;4;EBS 5 - 51723;5024;6678;1175;0;12877;39%;52%;9%;0%
440;2020-04-14T03:00:00.000Z;69;4;EBS 6 - 60188;18250;5810;1039;0;25099;73%;23%;4%;0%
441;2020-04-14T03:00:00.000Z;72;4;EBS 8 - 44679;22112;6814;1164;0;30090;73%;23%;4%;0%
442;2020-04-14T03:00:00.000Z;73;2;EBS 6 - 60193;16164;7121;672;0;23957;67%;30%;3%;0%
443;2020-04-14T03:00:00.000Z;75;1;DISC Embratel B1L0 34759;673;116;52;30;871;77%;13%;6%;3%
444;2020-04-14T03:00:00.000Z;76;4;EBS 9 - 67465;1998;0;0;0;1998;100%;0%;0%;0%
445;2020-04-14T03:00:00.000Z;79;1;Supernova Telecom - Movel;2;3;56;1;62;3%;5%;90%;2%
446;2020-04-14T03:00:00.000Z;80;1;EBS 1 - 38006;11750;28208;471;0;40429;29%;70%;1%;0%
447;2020-04-14T03:00:00.000Z;100;1;EBS 2 - 58073;16304;12705;812;0;29821;55%;43%;3%;0%
448;2020-04-14T03:00:00.000Z;106;2;KMG Ypy ITX - Movel;4013;6823;587;90;11513;35%;59%;5%;1%
449;2020-04-14T03:00:00.000Z;111;2;Ypy ITX - Movel;442;314;870;7;1633;27%;19%;53%;0%
450;2020-04-14T03:00:00.000Z;112;2;Supernova Telecom - Movel;771;226;935;28;1960;39%;12%;48%;1%
451;2020-04-14T03:00:00.000Z;122;2;Ypy ITX - Fixo;839;190;692;16;1737;48%;11%;40%;1%
452;2020-04-14T03:00:00.000Z;124;2;KMG Ypy ITX - Fixo;1659;846;114;48;2667;62%;32%;4%;2%
453;2020-04-14T03:00:00.000Z;125;2;KMG TenTec ITX - Movel;929;2981;234;27;4171;22%;71%;6%;1%
454;2020-04-14T03:00:00.000Z;130;2;TenTec ITX Movel;7;0;163;0;170;4%;0%;96%;0%
455;2020-04-14T03:00:00.000Z;136;2;Baldussi TDM - Fixo;1433;193;2347;48;4021;36%;5%;58%;1%
456;2020-04-14T03:00:00.000Z;137;2;KMG Baldussi TDM - Fixo;6049;4195;733;197;11174;54%;38%;7%;2%
457;2020-04-14T03:00:00.000Z;138;2;KMG Baldussi ITX - Movel;34424;50459;6052;781;91716;38%;55%;7%;1%
458;2020-04-14T03:00:00.000Z;139;1;KMG Ypy ITX - Movel;4495;11114;1191;101;16901;27%;66%;7%;1%
